RowNumber	CustomerId	CreditScore	Geography	Gender	Age	Tenure	Balance	HasCrCard	IsActiveMember	EstimatedSalary	Exited	NumOfProducts	Surname	Linear Regression	Random Forest
2297.0	15582714.0	749.0	Germany	Male	47.0	9.0	110022.74	0	1	135655.29	1	1.0	Napolitani	1.5001311683617136	1.3095238095238095
6238.0	15778897.0	630.0	France	Female	28.0	1.0	0.0	1	1	133267.78	0	2.0	Cartwright	1.7884208523600111	1.75
5863.0	15656484.0	682.0	France	Male	40.0	4.0	0.0	1	1	140745.91	0	2.0	Woods	1.74231785782448	1.8125
297.0	15774510.0	714.0	France	Female	31.0	4.0	125169.26	1	1	106636.89	0	1.0	Tien	1.345680538343591	1.2
8779.0	15761606.0	617.0	Spain	Female	37.0	9.0	101707.8	1	0	123866.28	0	1.0	Law	1.4760500058924646	1.1
58.0	15647091.0	725.0	Germany	Male	19.0	0.0	75888.2	0	0	45613.75	0	1.0	Endrizzi	1.6494371723095966	1.3
7243.0	15701687.0	664.0	Spain	Male	44.0	7.0	77526.66	0	0	57338.56	1	3.0	Campbell	1.4440921088576126	2.5549999999999997
4386.0	15605375.0	651.0	France	Male	35.0	2.0	86911.8	1	0	174094.24	0	1.0	Tseng	1.4611021458436018	1.1666666666666667
2985.0	15694946.0	663.0	France	Male	35.0	9.0	0.0	1	1	195580.28	0	2.0	Hanson	1.759499207950038	1.9333333333333331
28.0	15700772.0	571.0	France	Male	44.0	9.0	0.0	0	0	38433.35	0	2.0	Nebechi	1.724600071776319	1.9600000000000002
4408.0	15796612.0	527.0	France	Female	31.0	1.0	112203.25	1	0	182266.01	0	1.0	Ch'ang	1.4356720350678156	1.0714285714285716
9878.0	15572182.0	505.0	Germany	Female	33.0	3.0	106506.77	1	0	45445.78	1	3.0	Onwuamaeze	1.531463025950377	2.75
2677.0	15641994.0	667.0	Germany	Male	43.0	1.0	103018.45	1	0	32462.39	1	1.0	Meng	1.4889277130160088	1.0
8546.0	15674179.0	513.0	Germany	Male	34.0	7.0	60515.13	0	0	124571.09	0	1.0	Vorobyova	1.7585964026314955	1.3166666666666667
5263.0	15659194.0	628.0	France	Male	30.0	8.0	89182.09	1	1	13126.9	0	1.0	Mishina	1.4062373325618216	1.1416666666666668
5842.0	15737267.0	676.0	France	Female	49.0	1.0	0.0	1	0	79342.31	1	1.0	Marcelo	1.7153595424696624	1.2485714285714287
7022.0	15694530.0	672.0	France	Male	28.0	4.0	167268.98	1	1	169469.3	0	1.0	Porter	1.2020723138613045	1.025
3249.0	15800515.0	516.0	France	Male	35.0	5.0	128653.59	1	0	127558.26	0	1.0	Singh	1.3286465882463243	1.1
5668.0	15719017.0	672.0	France	Female	34.0	8.0	0.0	1	1	16245.25	0	2.0	Donaldson	1.7469216332239055	1.9666666666666668
3885.0	15735788.0	709.0	France	Male	31.0	6.0	0.0	1	1	71009.84	0	2.0	Chiagoziem	1.7254754384488245	2.0
7664.0	15652667.0	590.0	France	Male	39.0	9.0	0.0	1	1	104730.52	0	2.0	Hampton	1.739523678809684	1.8
296.0	15723654.0	773.0	France	Male	25.0	2.0	135903.33	1	0	73656.38	0	1.0	Tsao	1.2677621885889705	1.3
3162.0	15767681.0	470.0	Spain	Male	34.0	9.0	0.0	0	1	89013.67	0	2.0	Smalley	1.7589813534928862	1.975
2581.0	15731790.0	697.0	Germany	Female	38.0	6.0	132591.36	1	1	7387.8	1	1.0	Boyle	1.4209167089819794	1.55
3871.0	15746341.0	630.0	France	Male	40.0	8.0	0.0	1	1	42495.81	0	2.0	Ejikemeifeuwa	1.7184476577355623	2.0
9211.0	15792650.0	382.0	Spain	Male	36.0	0.0	0.0	1	1	179540.73	1	1.0	Watts	1.7304111704467144	1.5533333333333332
4405.0	15766166.0	604.0	Spain	Male	43.0	2.0	145081.72	1	1	23881.62	0	1.0	Folliero	1.2377331854596185	1.3725
6953.0	15598838.0	659.0	France	Female	37.0	1.0	151105.68	1	1	140934.57	0	1.0	Greco	1.2670522219105111	1.0333333333333332
649.0	15633064.0	438.0	France	Female	36.0	4.0	0.0	1	0	64420.5	0	2.0	Stonebraker	1.7440967869387327	1.92
1371.0	15791767.0	769.0	France	Female	26.0	7.0	0.0	1	0	176843.53	0	2.0	Lucciano	1.802951279693261	1.9
9856.0	15797502.0	706.0	Spain	Male	24.0	2.0	141078.57	1	1	24402.87	0	1.0	Lord	1.2725318580255855	1.3
6993.0	15808175.0	557.0	France	Female	39.0	7.0	49572.73	1	0	115287.99	1	1.0	Castiglione	1.5781849207072667	1.775
5533.0	15602572.0	720.0	France	Male	33.0	9.0	0.0	1	1	142956.48	0	2.0	Hsing	1.7397035721164438	2.0
9621.0	15620557.0	561.0	Spain	Male	37.0	4.0	101470.29	0	1	88838.14	0	1.0	Ni	1.418696193385198	1.0
5709.0	15626156.0	655.0	France	Female	60.0	3.0	0.0	1	1	86981.45	0	2.0	Galloway	1.753332879394695	2.0
4210.0	15729201.0	682.0	France	Male	55.0	9.0	0.0	1	0	153356.8	1	1.0	Harewood	1.7039922075460823	1.0666666666666669
682.0	15613880.0	591.0	Spain	Male	58.0	5.0	128468.69	0	1	137254.55	0	1.0	Higinbotham	1.3155170560845793	1.1333333333333333
435.0	15799384.0	683.0	France	Male	33.0	8.0	0.0	0	0	73564.44	0	1.0	Collier	1.748458773525952	1.3333333333333335
9310.0	15621644.0	678.0	Germany	Male	83.0	6.0	123356.63	0	1	92934.41	0	1.0	Lombardi	1.5209163152314171	1.3
4825.0	15799357.0	727.0	France	Male	35.0	5.0	136364.46	0	0	142754.71	0	1.0	Armfield	1.3262839336567878	1.3464285714285715
9762.0	15736778.0	807.0	Germany	Female	60.0	1.0	72948.58	1	1	17355.36	0	2.0	Adams	1.6979098125394345	1.9
3160.0	15680587.0	834.0	France	Male	23.0	4.0	131254.81	1	0	20199.3	0	1.0	Esposito	1.2713158633639936	1.1
1490.0	15617705.0	609.0	France	Female	39.0	8.0	141675.23	0	1	175664.25	0	1.0	Ozioma	1.3144025543307754	1.1541666666666668
2988.0	15682268.0	676.0	Germany	Female	26.0	1.0	108348.66	0	0	60231.74	1	1.0	Steere	1.5352718147053244	1.1
813.0	15578980.0	516.0	Spain	Female	33.0	3.0	0.0	1	1	58685.59	0	2.0	Piazza	1.7360867828809725	1.9366666666666668
1883.0	15707114.0	831.0	France	Male	30.0	2.0	0.0	0	1	3430.38	0	2.0	Holder	1.7059411447654482	1.9333333333333336
9268.0	15580912.0	748.0	France	Male	32.0	5.0	154737.88	1	1	172638.13	0	2.0	McNeill	1.2386942712160816	1.6
4937.0	15792986.0	580.0	Germany	Male	24.0	1.0	133811.78	1	0	17185.95	1	1.0	T'ao	1.4072101107943422	1.15
9936.0	15603454.0	735.0	Germany	Male	28.0	5.0	160454.15	0	1	114957.22	0	2.0	Sanders	1.4070949773700205	2.013333333333333
1941.0	15659651.0	531.0	Germany	Female	31.0	7.0	117052.82	1	0	118508.09	1	1.0	Ross	1.5088003477317533	1.2666666666666668
3297.0	15755018.0	568.0	Germany	Female	26.0	10.0	109819.16	1	0	154491.39	0	2.0	Dickinson	1.6198957734023955	1.8333333333333335
3535.0	15614687.0	677.0	Germany	Female	44.0	4.0	148770.61	1	1	191057.76	0	2.0	Tien	1.4706154723525595	1.925
4526.0	15612633.0	581.0	Spain	Male	43.0	9.0	78022.61	0	1	30662.91	0	1.0	Kao	1.4652607805852065	1.1033333333333333
3730.0	15697702.0	730.0	Spain	Male	29.0	2.0	0.0	1	0	14174.09	0	2.0	Lord	1.719235173963758	1.7
7016.0	15683168.0	572.0	France	Female	30.0	6.0	0.0	0	1	175025.27	0	1.0	Frederickson	1.8105098224442082	1.280952380952381
1613.0	15649121.0	665.0	France	Male	52.0	3.0	0.0	1	0	116137.01	1	1.0	Pinto	1.6710387856173008	1.1333333333333333
1182.0	15624428.0	651.0	Germany	Female	24.0	7.0	40224.7	1	1	178341.33	0	1.0	Longo	1.826453357611094	1.1333333333333333
1376.0	15574004.0	429.0	France	Female	27.0	6.0	117307.44	1	1	24020.49	0	2.0	Mancini	1.3275343295651953	1.880952380952381
9225.0	15667944.0	679.0	France	Male	39.0	0.0	86843.61	0	1	159830.58	0	1.0	Onuchukwu	1.4814987033436398	1.225
3947.0	15739168.0	511.0	France	Female	31.0	5.0	137411.29	0	1	161854.98	0	1.0	Fowler	1.344396468190732	1.225
7211.0	15800773.0	648.0	Spain	Female	28.0	9.0	102282.61	1	1	157891.11	0	1.0	Ikenna	1.475820830117483	1.0
5212.0	15662263.0	749.0	Germany	Male	22.0	4.0	94762.16	1	1	42241.54	0	2.0	Castillo	1.5813703247739304	1.9
64.0	15751208.0	684.0	Spain	Male	56.0	8.0	78707.16	1	1	99398.36	0	1.0	Pirozzi	1.4716287657333418	1.3166666666666669
627.0	15626900.0	427.0	France	Male	29.0	1.0	141325.56	1	1	93839.3	0	1.0	Kung	1.2356311131465603	1.0
4422.0	15698758.0	630.0	Spain	Female	31.0	1.0	0.0	1	1	169802.73	0	2.0	Onwuamaegbu	1.7948427830927671	1.9333333333333331
1670.0	15582259.0	567.0	France	Female	37.0	7.0	0.0	1	1	28690.9	0	2.0	Campbell	1.7221268613419163	2.17
2113.0	15631201.0	472.0	Spain	Female	28.0	4.0	0.0	1	0	1801.77	0	2.0	Hill	1.7387228626536855	1.8023809523809526
5805.0	15663933.0	625.0	Germany	Female	35.0	5.0	86147.46	1	0	163440.8	1	2.0	Jamieson	1.6365142781019146	1.909047619047619
9764.0	15643903.0	619.0	France	Male	27.0	1.0	154483.98	1	0	156394.74	0	1.0	Yao	1.2505477147801196	1.2133333333333334
4033.0	15593555.0	430.0	France	Male	38.0	9.0	0.0	1	1	12050.77	0	2.0	Chinedum	1.6925202856966046	1.9057142857142857
6546.0	15572735.0	433.0	Spain	Male	27.0	2.0	0.0	1	1	153698.65	0	2.0	Chang	1.7483988644618376	1.85
7949.0	15592854.0	705.0	France	Male	25.0	3.0	113736.27	0	1	196864.61	0	1.0	Garcia	1.394025214030189	1.15
85.0	15738751.0	493.0	France	Female	46.0	4.0	0.0	1	0	1907.66	0	2.0	Beit	1.7340608546179628	2.0
9181.0	15568326.0	637.0	France	Female	44.0	2.0	0.0	1	0	149665.65	0	2.0	Kenenna	1.7870368581306977	2.0
1463.0	15566211.0	616.0	Germany	Female	41.0	1.0	103560.57	1	0	236.45	1	1.0	Hsu	1.4988228941745263	1.1
2284.0	15624633.0	702.0	France	Male	45.0	9.0	74989.58	1	1	171014.69	0	1.0	Kibby	1.4903544818359586	1.1199999999999999
2888.0	15604314.0	703.0	Germany	Female	26.0	1.0	97331.19	1	0	63717.49	0	1.0	Webb	1.607392705831919	1.175
5835.0	15799910.0	793.0	France	Male	32.0	2.0	0.0	1	0	193817.63	1	2.0	Martin	1.7266094490845214	1.8916666666666668
685.0	15747867.0	583.0	France	Male	24.0	9.0	135125.28	0	0	89801.9	0	1.0	Trevisani	1.2989228144698404	1.15
4470.0	15692443.0	612.0	Spain	Male	33.0	5.0	69478.57	1	0	8973.67	1	1.0	Piccio	1.4314129085308906	1.375
419.0	15659843.0	643.0	France	Female	46.0	6.0	0.0	0	0	106781.59	0	2.0	Li	1.774628463487037	2.0
5229.0	15791925.0	751.0	France	Male	29.0	10.0	147737.63	0	1	94951.27	0	1.0	Palermo	1.2677757968378935	1.1666666666666667
4254.0	15599869.0	728.0	Spain	Female	29.0	1.0	0.0	1	1	83056.22	0	1.0	Dyson	1.7552250508489295	1.2967857142857142
2710.0	15780212.0	592.0	France	Male	37.0	4.0	212692.97	0	0	176395.02	0	1.0	Mao	1.0730115693680504	1.125
2358.0	15588701.0	592.0	France	Female	38.0	4.0	0.0	1	0	35338.96	0	2.0	Lai	1.7344589304093105	1.9
8060.0	15717643.0	728.0	France	Female	34.0	6.0	90425.15	1	1	11597.69	0	2.0	Band	1.4492380589311025	1.3966666666666667
1367.0	15621353.0	645.0	Spain	Female	37.0	7.0	0.0	1	0	13589.93	0	2.0	Hudson	1.7403125528930623	1.9
6278.0	15697391.0	604.0	Spain	Female	34.0	3.0	0.0	1	0	38587.7	0	2.0	Argyle	1.7693505052268361	1.9
3917.0	15620276.0	539.0	Spain	Male	36.0	6.0	0.0	1	1	118959.64	0	3.0	Palermo	1.7370215084253027	2.4389393939393935
294.0	15590241.0	750.0	Spain	Female	34.0	9.0	112822.26	0	0	150401.53	1	1.0	Chuang	1.3582844857005547	1.9433333333333334
2640.0	15581036.0	712.0	Germany	Female	40.0	3.0	109308.79	1	0	120158.72	1	2.0	Beyer	1.5244001390165984	1.5833333333333333
9459.0	15665064.0	523.0	France	Male	36.0	8.0	158351.02	1	0	155304.53	0	2.0	Harvey	1.243231200506946	1.9
1507.0	15599956.0	747.0	France	Male	27.0	10.0	0.0	0	0	13007.89	0	2.0	Payne	1.7108961646180882	1.9475000000000002
9038.0	15792862.0	653.0	Germany	Male	41.0	1.0	104584.11	1	0	15126.32	1	1.0	Blinova	1.5150639314229972	1.3
7394.0	15757434.0	599.0	France	Male	28.0	7.0	119706.22	0	0	31190.42	0	1.0	Yang	1.3512857520924102	1.0
1635.0	15735222.0	705.0	Spain	Female	23.0	5.0	0.0	1	1	73131.73	0	2.0	Ignatieff	1.763272704976946	1.9333333333333331
2458.0	15641629.0	537.0	Spain	Female	38.0	1.0	0.0	0	1	41233.97	0	2.0	P'eng	1.7552045880723142	1.8333333333333333
9892.0	15731755.0	680.0	France	Male	49.0	10.0	0.0	1	0	187008.45	0	2.0	Hull	1.7910842461001653	1.856666666666667
5559.0	15645355.0	677.0	Germany	Male	34.0	3.0	126729.41	1	1	26106.39	1	1.0	Macleod	1.4092626095653957	1.2
9752.0	15789339.0	681.0	France	Male	59.0	4.0	122781.51	0	1	140166.95	0	1.0	Yen	1.372422948566015	1.1925000000000001
2301.0	15647266.0	651.0	Spain	Female	45.0	10.0	135923.16	1	0	18732.84	0	1.0	Y?an	1.295711533797339	1.1
4538.0	15777436.0	710.0	Spain	Female	31.0	5.0	0.0	1	0	9561.73	0	2.0	Murray	1.7657210470751803	1.9149999999999998
2939.0	15764419.0	730.0	France	Male	27.0	5.0	0.0	1	1	116081.93	0	2.0	Langdon	1.7398735378982115	2.0
1564.0	15777576.0	559.0	Spain	Female	40.0	5.0	139129.44	0	1	32635.54	0	1.0	Frost	1.304003429349036	1.4
5690.0	15612931.0	722.0	Spain	Female	50.0	4.0	132088.59	1	1	128262.14	0	1.0	Korovin	1.3352426534525597	1.0
8659.0	15700540.0	557.0	Germany	Female	38.0	2.0	129893.56	0	0	102076.03	0	1.0	Barrera	1.5537193183999212	1.0666666666666669
7518.0	15771409.0	586.0	France	Male	58.0	7.0	151933.63	1	0	162960.05	1	1.0	McGregor	1.2133990586968908	1.2
1980.0	15635597.0	644.0	France	Male	33.0	8.0	0.0	1	1	155294.17	0	2.0	Echezonachukwu	1.7362085393897266	2.0
1884.0	15670602.0	790.0	Germany	Male	24.0	7.0	107418.27	0	1	160450.21	0	1.0	Burgess	1.5838276685898203	1.4916666666666667
3804.0	15651264.0	850.0	Germany	Male	51.0	4.0	124425.99	0	0	118545.49	1	1.0	Yobanna	1.4648334395660694	1.05
439.0	15783501.0	800.0	France	Female	38.0	2.0	168190.33	1	0	68052.08	0	2.0	Findlay	1.1989085469329526	1.8
4636.0	15761024.0	619.0	France	Female	33.0	2.0	167733.51	1	1	65222.48	0	2.0	Long	1.200499029078777	1.48
4529.0	15624995.0	714.0	Spain	Female	31.0	6.0	152926.6	1	1	50899.91	0	1.0	McCane	1.2418122586115983	1.1666666666666667
4333.0	15771543.0	507.0	Germany	Male	31.0	2.0	134237.07	1	1	166423.66	1	1.0	Tu	1.439618882195009	1.0
3574.0	15791988.0	670.0	France	Male	68.0	4.0	0.0	1	1	11426.7	0	2.0	Chinomso	1.7081144321137995	2.0
8742.0	15762855.0	622.0	Spain	Female	23.0	8.0	0.0	1	1	131389.39	0	2.0	Hill	1.808580503844124	2.0
8912.0	15781914.0	718.0	Germany	Male	32.0	9.0	169947.41	1	1	27979.16	0	2.0	Simmons	1.3538359216186953	1.8316666666666666
4818.0	15760090.0	640.0	France	Male	28.0	7.0	0.0	1	1	131097.9	0	2.0	Pisano	1.751232602551566	2.0
6436.0	15754874.0	700.0	France	Male	26.0	4.0	119009.57	1	0	141926.43	0	1.0	Nwoye	1.3693578071758135	1.1
2987.0	15768816.0	570.0	Germany	Male	42.0	0.0	107856.57	1	0	127528.84	0	2.0	Shen	1.5761367191016427	1.6666666666666665
7839.0	15588560.0	569.0	Germany	Female	32.0	8.0	145330.43	1	1	132038.65	0	1.0	Nwabugwu	1.4770140952478614	1.225
705.0	15808621.0	659.0	Germany	Male	36.0	2.0	76190.48	1	1	149066.14	0	2.0	Mordvinova	1.6785668190722651	1.840909090909091
2281.0	15763747.0	732.0	France	Male	36.0	7.0	0.0	1	1	60830.24	0	2.0	Ricci	1.7209937645738207	1.882142857142857
8735.0	15642530.0	706.0	Germany	Female	47.0	10.0	144090.42	1	0	140938.95	1	1.0	Coates	1.4448327893312418	1.35
4148.0	15712409.0	749.0	Germany	Male	66.0	6.0	182532.23	1	1	195429.92	0	2.0	Tang	1.3380695161669476	1.9133333333333336
5413.0	15707322.0	779.0	France	Female	48.0	2.0	115290.27	0	0	98912.69	1	1.0	Nnamdi	1.3469211256855065	1.2
374.0	15688074.0	802.0	Germany	Male	31.0	1.0	125013.72	1	1	187658.09	0	1.0	Gregory	1.512328887039543	1.1300000000000001
6406.0	15760749.0	509.0	Spain	Male	41.0	7.0	126683.8	0	1	114775.53	0	1.0	Vinogradov	1.3513966284783332	1.1
9224.0	15623489.0	543.0	France	Female	67.0	0.0	128843.67	1	1	134612.48	0	1.0	Tu	1.3462997992894383	1.2966666666666666
2586.0	15612030.0	724.0	France	Male	28.0	9.0	0.0	1	1	100240.2	0	2.0	Udegbulam	1.7187289279260993	1.86
1333.0	15796721.0	778.0	France	Male	38.0	3.0	145018.49	1	1	126702.41	0	2.0	Nnamutaezinwa	1.2560023867925159	1.730952380952381
9573.0	15641688.0	644.0	Spain	Male	18.0	7.0	0.0	0	1	59645.24	1	1.0	Collier	1.6958326341035683	1.45
5283.0	15744622.0	822.0	France	Male	32.0	8.0	116358.0	1	0	108798.36	0	1.0	Osorio	1.3652250636306986	1.3
9132.0	15737705.0	775.0	France	Female	27.0	4.0	152309.37	1	0	104112.0	0	1.0	Avdeyeva	1.2863657580551195	1.025
8316.0	15781347.0	600.0	France	Female	41.0	1.0	0.0	1	1	91193.65	0	2.0	Okagbue	1.780660923455974	1.875
9810.0	15763907.0	820.0	France	Female	39.0	1.0	104614.29	1	0	61538.43	1	1.0	Watts	1.3761595769627928	1.9883333333333337
1785.0	15607691.0	658.0	France	Male	36.0	8.0	174060.46	1	1	94925.62	0	1.0	Gibson	1.132080681651249	1.0333333333333332
3183.0	15638646.0	669.0	France	Female	43.0	1.0	160474.59	1	1	95963.14	0	1.0	Lucchese	1.214361416424445	1.175
495.0	15585865.0	673.0	France	Female	38.0	2.0	170061.92	0	0	134901.34	1	2.0	Westerberg	1.1475070744868	1.4416666666666667
7364.0	15666012.0	603.0	France	Male	40.0	4.0	102833.46	1	1	38829.11	0	2.0	Rippey	1.3724628237011842	1.4016666666666668
2861.0	15705890.0	674.0	France	Male	45.0	7.0	142072.02	1	0	37013.29	0	1.0	Nebechukwu	1.2433356485117488	1.2875
7930.0	15598892.0	828.0	France	Male	30.0	4.0	73070.18	0	0	161671.15	0	2.0	Bradshaw	1.528974256436585	1.7
4042.0	15742504.0	593.0	France	Male	36.0	2.0	70181.48	1	0	80608.12	0	2.0	Azuka	1.5021730153167172	1.75
7179.0	15678210.0	684.0	France	Male	38.0	5.0	105069.98	1	1	198355.28	0	2.0	Robson	1.4173485492038493	1.8133333333333332
2898.0	15664150.0	528.0	Germany	Female	29.0	9.0	170214.23	1	0	49284.0	0	2.0	Holland	1.3722201895584198	1.5866666666666664
367.0	15633537.0	540.0	Germany	Female	42.0	9.0	87271.41	1	0	172572.64	0	2.0	Nolan	1.6760854889024464	1.8166666666666669
850.0	15725811.0	705.0	France	Male	25.0	0.0	97544.29	0	1	59887.15	0	1.0	Lim	1.3965883425205552	1.1333333333333333
7441.0	15604130.0	622.0	Spain	Female	47.0	6.0	142319.03	0	0	100183.05	0	1.0	Johnstone	1.321969069820936	1.0
9455.0	15739248.0	727.0	France	Male	52.0	4.0	0.0	1	1	118429.02	0	2.0	Lin	1.7547391965691026	2.0006060606060605
4302.0	15765266.0	615.0	France	Male	32.0	1.0	0.0	0	0	2139.25	0	2.0	Fleming	1.7286212580521183	1.9583333333333333
2654.0	15785078.0	730.0	Spain	Male	26.0	3.0	0.0	1	0	34542.41	0	1.0	Fomin	1.7335998735376172	1.6733333333333333
3504.0	15782630.0	543.0	France	Male	35.0	5.0	137482.19	0	0	62389.35	0	1.0	Genovese	1.2913097352189347	1.1
1542.0	15812497.0	654.0	Germany	Male	37.0	5.0	112146.12	1	0	75927.35	0	1.0	D'Albertis	1.5499316252473962	1.2047619047619045
4166.0	15725478.0	775.0	France	Male	60.0	7.0	0.0	1	1	111558.7	0	2.0	McClemans	1.73652662904251	2.0
8867.0	15810995.0	526.0	Germany	Male	34.0	3.0	122726.56	1	1	46772.36	0	1.0	Wright	1.5165430324997482	1.4873376623376624
323.0	15694408.0	749.0	France	Male	40.0	1.0	139290.41	1	0	182855.42	1	1.0	Lung	1.2282111182138753	1.2666666666666668
2032.0	15591357.0	765.0	France	Male	51.0	3.0	123372.3	1	1	115429.32	0	1.0	Cowger	1.3018540532410945	1.0
814.0	15775306.0	421.0	Germany	Male	28.0	8.0	122384.22	1	1	89017.38	1	3.0	Ni	1.4489611944572842	2.425
8940.0	15806420.0	772.0	France	Male	34.0	9.0	0.0	1	0	170980.86	0	2.0	Jenks	1.792111100420403	1.8
9376.0	15641389.0	659.0	Germany	Male	48.0	4.0	123593.22	1	0	82469.06	1	2.0	Shen	1.457972243182731	1.7833333333333332
1080.0	15748856.0	664.0	France	Male	32.0	10.0	107209.73	1	1	112340.2	0	1.0	Liang	1.3767491318003782	1.0
2227.0	15750808.0	790.0	Spain	Male	46.0	2.0	131365.37	1	1	180290.68	0	2.0	Ma	1.3244630715410406	1.8166666666666669
9137.0	15688984.0	595.0	France	Male	20.0	4.0	95830.43	1	0	177738.98	0	1.0	Belonwu	1.4590882151225184	1.2
9532.0	15717010.0	741.0	France	Female	60.0	5.0	0.0	1	1	38914.51	0	1.0	Yu	1.7614228651318515	1.5
2706.0	15585835.0	655.0	Spain	Female	34.0	4.0	109783.69	1	0	134034.32	0	2.0	Lord	1.4102421697638767	1.5
6825.0	15740264.0	640.0	France	Male	38.0	9.0	0.0	1	0	88827.67	0	2.0	Yobachi	1.7517876743697356	1.9
7557.0	15757306.0	738.0	Spain	Male	49.0	3.0	0.0	1	1	65066.48	1	3.0	Miller	1.685615184034773	2.201428571428571
1165.0	15750776.0	850.0	France	Female	36.0	0.0	164850.54	1	1	62722.44	0	1.0	Genovese	1.195788358366956	1.1949999999999998
3262.0	15768293.0	614.0	France	Male	51.0	3.0	0.0	1	1	5552.37	0	2.0	Sun	1.7031464515477406	1.9300000000000002
4688.0	15576745.0	769.0	France	Male	48.0	2.0	96542.16	0	1	197885.72	0	2.0	Fyodorov	1.4376031725166285	1.7
1451.0	15676242.0	632.0	Spain	Male	31.0	3.0	136556.44	1	0	82152.83	1	1.0	Artemova	1.2186048450554527	1.4125
3863.0	15726588.0	653.0	Spain	Female	36.0	3.0	0.0	0	0	110525.6	0	2.0	Seleznev	1.802386933340766	1.95
6104.0	15571144.0	655.0	France	Male	28.0	10.0	0.0	0	1	126565.21	0	2.0	Ives	1.747892358331285	1.625
9216.0	15624180.0	584.0	Germany	Female	37.0	10.0	134171.8	1	1	70927.11	1	4.0	Genovesi	1.4462395844132883	3.069166666666667
7121.0	15603683.0	796.0	Spain	Female	23.0	3.0	146584.19	0	0	125445.8	0	2.0	Ofodile	1.314170808534853	1.8208333333333335
6399.0	15591822.0	593.0	Spain	Male	26.0	9.0	76226.9	1	0	167564.82	0	1.0	Mackenzie	1.514608756782679	1.02
9589.0	15744914.0	539.0	Germany	Male	42.0	1.0	177728.55	1	0	105013.63	0	1.0	Moore	1.3535863912760215	1.4666666666666668
6215.0	15800412.0	458.0	Germany	Male	35.0	9.0	146780.52	1	1	3476.38	0	2.0	Dale	1.4175273851432113	1.8666666666666667
9646.0	15641091.0	695.0	France	Female	31.0	5.0	106089.2	0	0	99537.68	0	1.0	Onyemauchechukwu	1.4441389435461591	1.0
5337.0	15700460.0	530.0	France	Female	55.0	4.0	120905.03	0	1	123475.88	1	1.0	Allnutt	1.3265734494600394	1.0833333333333335
4057.0	15797204.0	655.0	Spain	Female	28.0	3.0	113811.85	0	1	76844.23	0	2.0	Paling	1.411672154436139	1.7
9512.0	15652948.0	738.0	France	Male	33.0	4.0	92676.3	1	0	105817.63	0	1.0	Yen	1.4425327516310442	1.0333333333333332
3000.0	15593014.0	525.0	France	Male	33.0	1.0	112833.35	0	1	175178.56	0	1.0	Evseyev	1.3735452136244932	1.0
9025.0	15654772.0	640.0	France	Female	47.0	6.0	89799.46	0	1	13783.77	1	2.0	Kwemto	1.403070717053754	1.81
1232.0	15749482.0	772.0	Spain	Male	30.0	4.0	78653.05	1	0	1790.48	0	1.0	Zack	1.452646019840302	1.1833333333333331
1515.0	15788676.0	539.0	Spain	Male	38.0	8.0	71460.67	1	1	10074.05	0	2.0	Riley	1.477622385384799	1.9
2314.0	15644621.0	597.0	Germany	Female	40.0	9.0	106756.01	1	0	151167.94	0	2.0	Mironova	1.6114690816849098	1.7416666666666667
1452.0	15684198.0	551.0	France	Female	38.0	10.0	0.0	1	1	216.27	0	2.0	McDonald	1.7263665991830754	1.8708333333333336
5268.0	15710397.0	584.0	France	Male	26.0	4.0	0.0	1	0	147600.54	0	2.0	Lin	1.7597534239246129	1.95
6132.0	15749401.0	686.0	France	Male	60.0	9.0	0.0	1	1	75246.21	1	3.0	Ko	1.6773019753151834	2.779404761904762
8532.0	15663987.0	723.0	Spain	Male	30.0	1.0	0.0	1	0	164647.72	1	3.0	Wright	1.7189258160654417	2.2904761904761903
6465.0	15591512.0	564.0	Germany	Female	33.0	2.0	115761.51	0	1	112350.21	1	1.0	Whittaker	1.517688395571984	1.2
839.0	15585888.0	553.0	Spain	Female	48.0	3.0	0.0	0	1	30730.95	1	1.0	Nwokezuike	1.6832647407365433	1.1813492063492064
9916.0	15813140.0	543.0	Spain	Male	41.0	5.0	0.0	0	1	143980.29	0	2.0	Taylor	1.7986451721391874	2.025
8262.0	15570855.0	670.0	France	Male	38.0	7.0	0.0	1	1	77864.41	0	2.0	Leonard	1.7217923933920871	1.975
6415.0	15642912.0	618.0	France	Female	21.0	2.0	125682.79	0	0	57762.0	0	1.0	Tu	1.354696276592654	1.0
8505.0	15743245.0	624.0	France	Male	42.0	3.0	145155.37	1	0	72169.95	1	1.0	Agafonova	1.2051244585017347	1.06
3568.0	15631709.0	470.0	Spain	Female	31.0	2.0	101675.22	1	0	45033.75	0	2.0	Ginikanwa	1.4159881667893441	1.7866666666666666
9265.0	15656351.0	414.0	Spain	Male	60.0	3.0	0.0	1	1	93844.82	0	2.0	Laidley	1.7456198347116605	1.8833333333333335
3088.0	15715160.0	439.0	France	Male	36.0	2.0	165536.28	1	1	123956.83	0	2.0	Khan	1.1822884771844464	1.5083333333333335
8644.0	15813660.0	754.0	Spain	Male	40.0	2.0	160625.17	0	1	3554.63	0	1.0	Forlonge	1.2119058625926902	1.2077380952380952
1715.0	15738828.0	730.0	Germany	Male	45.0	6.0	152880.97	0	0	162478.11	0	1.0	Milano	1.4476783200380718	1.3
